rLE,Xup,Yup,Xlo,Ylo,cl,cd,cm,cl_cd,alpha,status
0.1,0.5444212,0.155,0.30000052,-0.01,0.66090643,0.01910102,0.0023254827,34.600582,5.0,1
0.1,0.5444212,0.155,0.4000008,-0.3,0.6857218,0.026304748,0.0007294677,26.068367,5.0,1
0.1,0.5444212,0.155,0.4000008,-0.2275,0.6888634,0.0251268,-0.0029176734,27.415485,5.0,1
0.1,0.5444212,0.155,0.4000008,-0.155,0.6846079,0.022822436,-0.0013779402,29.997145,5.0,1
0.1,0.5444212,0.155,0.4000008,-0.0825,0.6726011,0.020706587,-0.0006163642,32.48247,5.0,1
0.1,0.5444212,0.155,0.4000008,-0.01,0.6618076,0.019183036,0.001867272,34.499626,5.0,1
0.1,0.5444212,0.155,0.5000011,-0.3,-212554710000.0,-77024380000.0,148522320000.0,0.0,5.0,1
0.1,0.5444212,0.155,0.5000011,-0.2275,-161187280000.0,-58410144000.0,112629410000.0,0.0,5.0,1
0.1,0.5444212,0.155,0.5000011,-0.155,-109819945000.0,-39795925000.0,76736520000.0,0.0,5.0,1
0.1,0.5444212,0.155,0.5000011,-0.0825,-58452525000.0,-21181700000.0,40843630000.0,0.0,5.0,1
0.1,0.5444212,0.155,0.5000011,-0.01,-7085156400.0,-2567479000.0,4950743000.0,0.0,5.0,1
0.1,0.5444212,0.2275,0.1,-0.3,0.66083837,0.01902816,0.0026649758,34.729492,5.0,1
0.1,0.5444212,0.2275,0.1,-0.2275,0.6608495,0.019047882,0.0025701672,34.69412,5.0,1
0.1,0.5444212,0.2275,0.1,-0.155,0.6608609,0.019067597,0.0024753362,34.658848,5.0,1
0.1,0.5444212,0.2275,0.1,-0.0825,0.6608707,0.019087195,0.0023807883,34.62377,5.0,1
0.1,0.5444212,0.2275,0.1,-0.01,0.66087556,0.019106347,0.002287209,34.58932,5.0,1
0.1,0.5444212,0.2275,0.20000027,-0.3,0.6609302,0.018994205,0.002831068,34.796413,5.0,1
0.1,0.5444212,0.2275,0.20000027,-0.2275,0.6609138,0.01902195,0.0026978962,34.744797,5.0,1
0.1,0.5444212,0.2275,0.20000027,-0.155,0.6609021,0.019049548,0.0025642589,34.693848,5.0,1
0.1,0.5444212,0.2275,0.20000027,-0.0825,0.6608906,0.019077174,0.0024305843,34.643,5.0,1
0.1,0.5444212,0.2275,0.20000027,-0.01,0.6608733,0.019104276,0.0022980347,34.592953,5.0,1
0.1,0.5444212,0.2275,0.30000052,-0.3,0.6619175,0.019046064,0.0025383607,34.753506,5.0,1
0.1,0.5444212,0.2275,0.30000052,-0.2275,0.66165245,0.019060176,0.0024778843,34.713867,5.0,1
0.1,0.5444212,0.2275,0.30000052,-0.155,0.6614001,0.01907435,0.0024206936,34.674843,5.0,1
0.1,0.5444212,0.2275,0.30000052,-0.0825,0.6611424,0.019088622,0.0023641512,34.635418,5.0,1
0.1,0.5444212,0.2275,0.30000052,-0.01,0.660889,0.01910264,0.002307389,34.596737,5.0,1
0.1,0.5444212,0.2275,0.4000008,-0.3,0.6879488,0.02445478,-0.002806507,28.131466,5.0,1
0.1,0.5444212,0.2275,0.4000008,-0.2275,0.6846122,0.022853915,-0.0014055818,29.956015,5.0,1
0.1,0.5444212,0.2275,0.4000008,-0.155,0.67620236,0.02136704,-0.00091287866,31.646984,5.0,1
0.1,0.5444212,0.2275,0.4000008,-0.0825,0.6677783,0.020081192,-1.98856e-05,33.253918,5.0,1
0.1,0.5444212,0.2275,0.4000008,-0.01,0.6614995,0.019156776,0.0019870922,34.530834,5.0,1
0.1,0.5444212,0.2275,0.5000011,-0.3,-144648240000.0,-52416815000.0,101072740000.0,0.0,5.0,1
0.1,0.5444212,0.2275,0.5000011,-0.2275,-109691585000.0,-39749420000.0,76646840000.0,0.0,5.0,1
0.1,0.5444212,0.2275,0.5000011,-0.155,-74734940000.0,-27082027000.0,52220932000.0,0.0,5.0,1
0.1,0.5444212,0.2275,0.5000011,-0.0825,-39778255000.0,-14414622000.0,27795005000.0,0.0,5.0,1
0.1,0.5444212,0.2275,0.5000011,-0.01,-4821608000.0,-1747226900.0,3369091800.0,0.0,5.0,1
0.1,0.5444212,0.3,0.1,-0.3,0.66084206,0.019047081,0.0025689602,34.695187,5.0,1
0.1,0.5444212,0.3,0.1,-0.2275,0.66085064,0.019062016,0.0024971068,34.668453,5.0,1
0.1,0.5444212,0.3,0.1,-0.155,0.6608571,0.019076787,0.0024256483,34.64195,5.0,1
0.1,0.5444212,0.3,0.1,-0.0825,0.6608608,0.019091304,0.0023547187,34.6158,5.0,1
0.1,0.5444212,0.3,0.1,-0.01,0.6608683,0.019106131,0.0022830367,34.589333,5.0,1
0.1,0.5444212,0.3,0.20000027,-0.3,0.660908,0.019021425,0.0026952103,34.74545,5.0,1
0.1,0.5444212,0.3,0.20000027,-0.2275,0.66089916,0.019042365,0.0025939457,34.70678,5.0,1
0.1,0.5444212,0.3,0.20000027,-0.155,0.66089034,0.019063294,0.0024926327,34.668213,5.0,1
0.1,0.5444212,0.3,0.20000027,-0.0825,0.66088176,0.019084211,0.0023913234,34.629765,5.0,1
0.1,0.5444212,0.3,0.20000027,-0.01,0.6608652,0.019104466,0.0022915527,34.592182,5.0,1
0.1,0.5444212,0.3,0.30000052,-0.3,0.6616517,0.0190606,0.002470307,34.713055,5.0,1
0.1,0.5444212,0.3,0.30000052,-0.2275,0.66146034,0.01907134,0.0024269521,34.683475,5.0,1
0.1,0.5444212,0.3,0.30000052,-0.155,0.6612642,0.019082196,0.0023841187,34.65346,5.0,1
0.1,0.5444212,0.3,0.30000052,-0.0825,0.66107243,0.019092888,0.002340965,34.624016,5.0,1
0.1,0.5444212,0.3,0.30000052,-0.01,0.66087466,0.019103013,0.0022990964,34.59531,5.0,1
0.1,0.5444212,0.3,0.4000008,-0.3,0.6846144,0.022870153,-0.0014198497,29.934841,5.0,1
0.1,0.5444212,0.3,0.4000008,-0.2275,0.6788219,0.021667715,-0.0010574758,31.328726,5.0,1
0.1,0.5444212,0.3,0.4000008,-0.155,0.6724153,0.020676266,-0.0005937405,32.52112,5.0,1
0.1,0.5444212,0.3,0.4000008,-0.0825,0.66510975,0.019787896,0.0005309284,33.61195,5.0,1
0.1,0.5444212,0.3,0.4000008,-0.01,0.6613406,0.019143205,0.0020489022,34.547016,5.0,1
0.1,0.5444212,0.3,0.5000011,-0.3,-109625390000.0,-39725433000.0,76600590000.0,0.0,5.0,1
0.1,0.5444212,0.3,0.5000011,-0.2275,-83132590000.0,-30125122000.0,58088784000.0,0.0,5.0,1
0.1,0.5444212,0.3,0.5000011,-0.155,-56639767000.0,-20524804000.0,39576965000.0,0.0,5.0,1
0.1,0.5444212,0.3,0.5000011,-0.0825,-30146982000.0,-10924493000.0,21065163000.0,0.0,5.0,1
0.1,0.5444212,0.3,0.5000011,-0.01,-3654179000.0,-1324181000.0,2553353000.0,0.0,5.0,1
0.1,0.7222106,0.01,0.1,-0.3,-53.95441,-2.7405412,19.699749,0.0,5.0,1
0.1,0.7222106,0.01,0.1,-0.2275,-52.273994,-0.8048903,16.692316,0.0,5.0,1
0.1,0.7222106,0.01,0.1,-0.155,-21.93879,0.13726139,7.0909834,-159.8322,5.0,1
0.1,0.7222106,0.01,0.1,-0.0825,-10.967588,0.23505723,3.6471505,-46.659225,5.0,1
0.1,0.7222106,0.01,0.1,-0.01,-1.2133338,0.14292563,0.47452068,-8.489266,5.0,1
0.1,0.7222106,0.01,0.20000027,-0.3,-129.66534,-3.669025,40.036587,0.0,5.0,1
0.1,0.7222106,0.01,0.20000027,-0.2275,-104.11542,-2.0898936,32.42835,0.0,5.0,1
0.1,0.7222106,0.01,0.20000027,-0.155,-69.53007,-1.4628801,21.535019,0.0,5.0,1
0.1,0.7222106,0.01,0.20000027,-0.0825,-28.736244,0.8725748,8.809046,-32.9327,5.0,1
0.1,0.7222106,0.01,0.20000027,-0.01,-0.27285156,-0.08411597,0.39689553,0.0,5.0,1
0.1,0.7222106,0.01,0.30000052,-0.3,-516.48535,-61.18734,180.45865,0.0,5.0,1
0.1,0.7222106,0.01,0.30000052,-0.2275,-388.59918,-45.95196,135.75383,0.0,5.0,1
0.1,0.7222106,0.01,0.30000052,-0.155,-260.66434,-30.685406,91.04561,0.0,5.0,1
0.1,0.7222106,0.01,0.30000052,-0.0825,-131.92104,-15.318288,46.187176,0.0,5.0,1
0.1,0.7222106,0.01,0.30000052,-0.01,-4.0118265,0.12279798,1.3155586,-32.670135,5.0,1
0.1,0.7222106,0.01,0.4000008,-0.3,-5084.0767,-840.71643,2487.1191,0.0,5.0,1
0.1,0.7222106,0.01,0.4000008,-0.2275,-3845.2646,-636.0558,1880.3965,0.0,5.0,1
0.1,0.7222106,0.01,0.4000008,-0.155,-2606.8145,-431.3544,1273.6785,0.0,5.0,1
0.1,0.7222106,0.01,0.4000008,-0.0825,-1368.1979,-226.63672,666.5874,0.0,5.0,1
0.1,0.7222106,0.01,0.4000008,-0.01,-97.65333,-21.25451,50.244926,0.0,5.0,1
0.1,0.7222106,0.01,0.5000011,-0.3,-2.720708e+16,-9859149000000000.0,1.9010913e+16,0.0,5.0,1
0.1,0.7222106,0.01,0.5000011,-0.2275,-2.063204e+16,-7476522000000000.0,1.441661e+16,0.0,5.0,1
0.1,0.7222106,0.01,0.5000011,-0.155,-1.4056994e+16,-5093893500000000.0,9822306000000000.0,0.0,5.0,1
0.1,0.7222106,0.01,0.5000011,-0.0825,-7481949000000000.0,-2711266300000000.0,5228001700000000.0,0.0,5.0,1
0.1,0.7222106,0.01,0.5000011,-0.01,-906902950000000.0,-328638280000000.0,633697200000000.0,0.0,5.0,1
0.1,0.7222106,0.0825,0.1,-0.3,0.6260252,0.033463817,0.015835233,18.707525,5.0,1
0.1,0.7222106,0.0825,0.1,-0.2275,0.631213,0.033467624,0.016024131,18.860407,5.0,1
0.1,0.7222106,0.0825,0.1,-0.155,0.6307441,0.03531048,0.014496118,17.8628,5.0,1
0.1,0.7222106,0.0825,0.1,-0.0825,0.6151264,0.036862213,0.008707911,16.68718,5.0,1
0.1,0.7222106,0.0825,0.1,-0.01,0.60564846,0.036438573,0.0025089718,16.62108,5.0,1
0.1,0.7222106,0.0825,0.20000027,-0.3,0.61732066,0.036246154,0.007225558,17.031342,5.0,1
0.1,0.7222106,0.0825,0.20000027,-0.2275,0.61678505,0.03618404,0.009440713,17.045776,5.0,1
0.1,0.7222106,0.0825,0.20000027,-0.155,0.63086057,0.035721604,0.01352722,17.660477,5.0,1
0.1,0.7222106,0.0825,0.20000027,-0.0825,0.63161707,0.036633592,0.012866674,17.241472,5.0,1
0.1,0.7222106,0.0825,0.20000027,-0.01,0.60440576,0.03651497,0.003334552,16.552273,5.0,1
0.1,0.7222106,0.0825,0.30000052,-0.3,0.6688695,0.00336821,0.039871976,198.58307,5.0,1
0.1,0.7222106,0.0825,0.30000052,-0.2275,0.75586057,0.009019893,0.010967381,83.799286,5.0,1
0.1,0.7222106,0.0825,0.30000052,-0.155,0.78004026,0.014751177,-0.004837621,52.879864,5.0,1
0.1,0.7222106,0.0825,0.30000052,-0.0825,0.6380583,0.032768123,-0.0015948713,19.471922,5.0,1
0.1,0.7222106,0.0825,0.30000052,-0.01,0.6048167,0.036600906,0.004218243,16.524637,5.0,1
0.1,0.7222106,0.0825,0.4000008,-0.3,-1.0161703,-0.3904996,0.94450414,0.0,5.0,1
0.1,0.7222106,0.0825,0.4000008,-0.2275,-0.69633234,-0.33693272,0.69793475,0.0,5.0,1
0.1,0.7222106,0.0825,0.4000008,-0.155,-0.45482063,-0.24095705,0.4802928,0.0,5.0,1
0.1,0.7222106,0.0825,0.4000008,-0.0825,0.58737326,-0.050948013,0.121053696,0.0,5.0,1
0.1,0.7222106,0.0825,0.4000008,-0.01,0.7378986,0.01903043,-0.004551951,38.77467,5.0,1
0.1,0.7222106,0.0825,0.5000011,-0.3,-10795560000000.0,-3912034200000.0,7543382300000.0,0.0,5.0,1
0.1,0.7222106,0.0825,0.5000011,-0.2275,-8186636500000.0,-2966626000000.0,5720399000000.0,0.0,5.0,1
0.1,0.7222106,0.0825,0.5000011,-0.155,-5577706600000.0,-2021217800000.0,3897414600000.0,0.0,5.0,1
0.1,0.7222106,0.0825,0.5000011,-0.0825,-2968779800000.0,-1075809500000.0,2074430300000.0,0.0,5.0,1
0.1,0.7222106,0.0825,0.5000011,-0.01,-359852000000.0,-130401120000.0,251446130000.0,0.0,5.0,1
0.1,0.7222106,0.155,0.1,-0.3,0.6323146,0.034779344,0.015277293,18.180752,5.0,1
0.1,0.7222106,0.155,0.1,-0.2275,0.62784314,0.036506776,0.01278859,17.197989,5.0,1
0.1,0.7222106,0.155,0.1,-0.155,0.6189281,0.03702115,0.009581648,16.71823,5.0,1
0.1,0.7222106,0.155,0.1,-0.0825,0.6083446,0.036782455,0.0066719204,16.538988,5.0,1
0.1,0.7222106,0.155,0.1,-0.01,0.60443246,0.0364909,0.0035567358,16.563923,5.0,1
0.1,0.7222106,0.155,0.20000027,-0.3,0.6307256,0.03573558,0.013528194,17.649794,5.0,1
0.1,0.7222106,0.155,0.20000027,-0.2275,0.6349991,0.035255115,0.014667369,18.011545,5.0,1
0.1,0.7222106,0.155,0.20000027,-0.155,0.6326094,0.036374394,0.013377445,17.391615,5.0,1
0.1,0.7222106,0.155,0.20000027,-0.0825,0.6160447,0.036912132,0.0083875805,16.689491,5.0,1
0.1,0.7222106,0.155,0.20000027,-0.01,0.60389835,0.03658073,0.003960453,16.508646,5.0,1
0.1,0.7222106,0.155,0.30000052,-0.3,0.77880883,0.014680866,-0.005015131,53.049244,5.0,1
0.1,0.7222106,0.155,0.30000052,-0.2275,0.7110483,0.022698872,-0.0049475953,31.325272,5.0,1
0.1,0.7222106,0.155,0.30000052,-0.155,0.63637364,0.03298551,-0.001123149,19.292522,5.0,1
0.1,0.7222106,0.155,0.30000052,-0.0825,0.63050044,0.03555909,0.007762663,17.731062,5.0,1
0.1,0.7222106,0.155,0.30000052,-0.01,0.6044138,0.036630083,0.004360754,16.500477,5.0,1
0.1,0.7222106,0.155,0.4000008,-0.3,-0.3697344,-0.225105,0.4371587,0.0,5.0,1
0.1,0.7222106,0.155,0.4000008,-0.2275,0.43923438,-0.05106372,0.13519233,0.0,5.0,1
0.1,0.7222106,0.155,0.4000008,-0.155,0.7332455,-0.064178884,0.100539364,0.0,5.0,1
0.1,0.7222106,0.155,0.4000008,-0.0825,0.79429424,-0.029900435,0.051099777,0.0,5.0,1
0.1,0.7222106,0.155,0.4000008,-0.01,0.64920735,0.031419855,-0.0041332394,20.662329,5.0,1
0.1,0.7222106,0.155,0.5000011,-0.3,-5398851500000.0,-1956405300000.0,3772440000000.0,0.0,5.0,1
0.1,0.7222106,0.155,0.5000011,-0.2275,-4094130000000.0,-1483607500000.0,2860767500000.0,0.0,5.0,1
0.1,0.7222106,0.155,0.5000011,-0.155,-2789406100000.0,-1010809440000.0,1949094000000.0,0.0,5.0,1
0.1,0.7222106,0.155,0.5000011,-0.0825,-1484684800000.0,-538011500000.0,1037421100000.0,0.0,5.0,1
0.1,0.7222106,0.155,0.5000011,-0.01,-179961710000.0,-65213514000.0,125748010000.0,0.0,5.0,1
0.1,0.7222106,0.2275,0.1,-0.3,0.6265124,0.03686698,0.012113668,16.993862,5.0,1
0.1,0.7222106,0.2275,0.1,-0.2275,0.6200571,0.03708865,0.009907462,16.718245,5.0,1
0.1,0.7222106,0.2275,0.1,-0.155,0.61255145,0.036822032,0.00789712,16.63546,5.0,1
0.1,0.7222106,0.2275,0.1,-0.0825,0.6062604,0.03675327,0.0059846602,16.495415,5.0,1
0.1,0.7222106,0.2275,0.1,-0.01,0.6039804,0.036555994,0.0039029904,16.522062,5.0,1
0.1,0.7222106,0.2275,0.20000027,-0.3,0.63529587,0.035287175,0.0146284215,18.003592,5.0,1
0.1,0.7222106,0.2275,0.20000027,-0.2275,0.6329452,0.036287475,0.013543053,17.442524,5.0,1
0.1,0.7222106,0.2275,0.20000027,-0.155,0.62440485,0.03718892,0.010250265,16.790077,5.0,1
0.1,0.7222106,0.2275,0.20000027,-0.0825,0.61152315,0.036760714,0.0071180128,16.635237,5.0,1
0.1,0.7222106,0.2275,0.20000027,-0.01,0.603914,0.036611196,0.004164368,16.495337,5.0,1
0.1,0.7222106,0.2275,0.30000052,-0.3,0.6837999,0.026475295,-0.004644379,25.827848,5.0,1
0.1,0.7222106,0.2275,0.30000052,-0.2275,0.6358303,0.033022866,-0.0009468831,19.254244,5.0,1
0.1,0.7222106,0.2275,0.30000052,-0.155,0.62468255,0.034800816,0.0049436204,17.950228,5.0,1
0.1,0.7222106,0.2275,0.30000052,-0.0825,0.6214572,0.035882223,0.0069740564,17.319363,5.0,1
0.1,0.7222106,0.2275,0.30000052,-0.01,0.6042815,0.036639858,0.004408378,16.492462,5.0,1
0.1,0.7222106,0.2275,0.4000008,-0.3,0.550458,-0.060057446,0.120679356,0.0,5.0,1
0.1,0.7222106,0.2275,0.4000008,-0.2275,0.6726911,-0.06650321,0.11328418,0.0,5.0,1
0.1,0.7222106,0.2275,0.4000008,-0.155,0.79441774,-0.042571217,0.069362365,0.0,5.0,1
0.1,0.7222106,0.2275,0.4000008,-0.0825,0.8005931,-0.014652956,0.055889733,0.0,5.0,1
0.1,0.7222106,0.2275,0.4000008,-0.01,0.6254258,0.034359906,-0.0016410127,18.202198,5.0,1
0.1,0.7222106,0.2275,0.5000011,-0.3,-3599472500000.0,-1304356600000.0,2515126500000.0,0.0,5.0,1
0.1,0.7222106,0.2275,0.5000011,-0.2275,-2729601100000.0,-989137100000.0,1907304400000.0,0.0,5.0,1
0.1,0.7222106,0.2275,0.5000011,-0.155,-1859727700000.0,-673917570000.0,1299482100000.0,0.0,5.0,1
0.1,0.7222106,0.2275,0.5000011,-0.0825,-989855000000.0,-358698000000.0,691659870000.0,0.0,5.0,1
0.1,0.7222106,0.2275,0.5000011,-0.01,-119982430000.0,-43478544000.0,83837550000.0,0.0,5.0,1
0.1,0.7222106,0.3,0.1,-0.3,0.620661,0.037116263,0.010079928,16.722076,5.0,1
0.1,0.7222106,0.3,0.1,-0.2275,0.61487937,0.036894355,0.008508712,16.665947,5.0,1
0.1,0.7222106,0.3,0.1,-0.155,0.61011255,0.036790434,0.007092871,16.583456,5.0,1
0.1,0.7222106,0.3,0.1,-0.0825,0.6054233,0.036735807,0.005644411,16.480467,5.0,1
0.1,0.7222106,0.3,0.1,-0.01,0.6039698,0.03658508,0.0040702596,16.508636,5.0,1
0.1,0.7222106,0.3,0.20000027,-0.3,0.63311297,0.03624401,0.013625858,17.468073,5.0,1
0.1,0.7222106,0.3,0.20000027,-0.2275,0.62878025,0.03728726,0.011261072,16.863138,5.0,1
0.1,0.7222106,0.3,0.20000027,-0.155,0.6173981,0.03694715,0.0086881295,16.710304,5.0,1
0.1,0.7222106,0.3,0.20000027,-0.0825,0.60929114,0.03674726,0.006515704,16.580587,5.0,1
0.1,0.7222106,0.3,0.20000027,-0.01,0.6039268,0.036626566,0.004254371,16.488764,5.0,1
0.1,0.7222106,0.3,0.30000052,-0.3,0.6355584,0.033040415,-0.0008644536,19.235788,5.0,1
0.1,0.7222106,0.3,0.30000052,-0.2275,0.6238456,0.03440674,0.0034041218,18.131493,5.0,1
0.1,0.7222106,0.3,0.30000052,-0.155,0.6309859,0.03559396,0.007922947,17.727331,5.0,1
0.1,0.7222106,0.3,0.30000052,-0.0825,0.6161251,0.03607728,0.006299045,17.077927,5.0,1
0.1,0.7222106,0.3,0.30000052,-0.01,0.6042154,0.036644716,0.00443219,16.488472,5.0,1
0.1,0.7222106,0.3,0.4000008,-0.3,0.61691976,-0.06821682,0.1232472,0.0,5.0,1
0.1,0.7222106,0.3,0.4000008,-0.2275,0.6185406,-0.044308208,0.09858104,0.0,5.0,1
0.1,0.7222106,0.3,0.4000008,-0.155,0.8062292,-0.031109877,0.042036816,0.0,5.0,1
0.1,0.7222106,0.3,0.4000008,-0.0825,0.66794384,-0.0020327922,0.038018335,0.0,5.0,1
0.1,0.7222106,0.3,0.4000008,-0.01,0.61954176,0.034979943,-0.0005228445,17.711342,5.0,1
0.1,0.7222106,0.3,0.5000011,-0.3,-2699693700000.0,-978299600000.0,1886407100000.0,0.0,5.0,1
0.1,0.7222106,0.3,0.5000011,-0.2275,-2047267700000.0,-741877300000.0,1430525600000.0,0.0,5.0,1
0.1,0.7222106,0.3,0.5000011,-0.155,-1394841400000.0,-505454850000.0,974643660000.0,0.0,5.0,1
0.1,0.7222106,0.3,0.5000011,-0.0825,-742415500000.0,-269032440000.0,518761900000.0,0.0,5.0,1
0.1,0.7222106,0.3,0.5000011,-0.01,-89989770000.0,-32609989000.0,62880227000.0,0.0,5.0,1
0.1,0.9,0.01,0.1,-0.3,0.61990315,0.04112502,0.002693899,15.0736265,5.0,1
0.1,0.9,0.01,0.1,-0.2275,0.6201212,0.041144583,0.0027455837,15.071757,5.0,1
0.1,0.9,0.01,0.1,-0.155,0.62066126,0.04113474,0.0028142147,15.088493,5.0,1
0.1,0.9,0.01,0.1,-0.0825,0.6218342,0.041083965,0.0028938279,15.135692,5.0,1
0.1,0.9,0.01,0.1,-0.01,0.6245117,0.040960822,0.0030335747,15.246562,5.0,1
0.1,0.9,0.01,0.20000027,-0.3,0.6213033,0.040956464,0.0028245002,15.1698475,5.0,1
0.1,0.9,0.01,0.20000027,-0.2275,0.62108254,0.041037153,0.0028673783,15.13464,5.0,1
0.1,0.9,0.01,0.20000027,-0.155,0.62083167,0.041104313,0.0028837398,15.103808,5.0,1
0.1,0.9,0.01,0.20000027,-0.0825,0.62105,0.041129474,0.002916284,15.099877,5.0,1
0.1,0.9,0.01,0.20000027,-0.01,0.6241862,0.040974606,0.0030012652,15.233489,5.0,1
0.1,0.9,0.01,0.30000052,-0.3,0.64367735,0.039789293,0.0027593672,16.17715,5.0,1
0.1,0.9,0.01,0.30000052,-0.2275,0.6407466,0.039785627,0.0033844113,16.104977,5.0,1
0.1,0.9,0.01,0.30000052,-0.155,0.6345161,0.04011338,0.003726162,15.818068,5.0,1
0.1,0.9,0.01,0.30000052,-0.0825,0.6289017,0.040537793,0.0033365078,15.513961,5.0,1
0.1,0.9,0.01,0.30000052,-0.01,0.62370926,0.04100315,0.0029995367,15.211253,5.0,1
0.1,0.9,0.01,0.4000008,-0.3,0.89980793,-0.03222638,0.030156853,0.0,5.0,1
0.1,0.9,0.01,0.4000008,-0.2275,0.7505264,-0.021325856,0.072214976,0.0,5.0,1
0.1,0.9,0.01,0.4000008,-0.155,0.785649,-0.013793644,0.023341954,0.0,5.0,1
0.1,0.9,0.01,0.4000008,-0.0825,0.76360965,0.015872449,-0.0011379272,48.109127,5.0,1
0.1,0.9,0.01,0.4000008,-0.01,0.6386249,0.040104214,0.0035650507,15.924134,5.0,1
0.1,0.9,0.01,0.5000011,-0.3,-1592053500000.0,-576919300000.0,1112445300000.0,0.0,5.0,1
0.1,0.9,0.01,0.5000011,-0.2275,-1207307100000.0,-437497170000.0,843604100000.0,0.0,5.0,1
0.1,0.9,0.01,0.5000011,-0.155,-822560950000.0,-298074960000.0,574763400000.0,0.0,5.0,1
0.1,0.9,0.01,0.5000011,-0.0825,-437814720000.0,-158652830000.0,305922440000.0,0.0,5.0,1
0.1,0.9,0.01,0.5000011,-0.01,-53068440000.0,-19230642000.0,37081498000.0,0.0,5.0,1
0.1,0.9,0.0825,0.1,-0.3,0.6213087,0.04134061,0.0028401539,15.0290165,5.0,1
0.1,0.9,0.0825,0.1,-0.2275,0.62162846,0.04132249,0.0028561875,15.043345,5.0,1
0.1,0.9,0.0825,0.1,-0.155,0.62195003,0.04130428,0.0028721541,15.057763,5.0,1
0.1,0.9,0.0825,0.1,-0.0825,0.62227005,0.041286115,0.0028882101,15.072139,5.0,1
0.1,0.9,0.0825,0.1,-0.01,0.6225902,0.041267995,0.002904296,15.086514,5.0,1
0.1,0.9,0.0825,0.20000027,-0.3,0.6206126,0.04138357,0.0028426684,14.996595,5.0,1
0.1,0.9,0.0825,0.20000027,-0.2275,0.6210314,0.04136159,0.0028516576,15.014689,5.0,1
0.1,0.9,0.0825,0.20000027,-0.155,0.6215768,0.041330922,0.0028627068,15.039025,5.0,1
0.1,0.9,0.0825,0.20000027,-0.0825,0.62207115,0.041300658,0.0028819516,15.062016,5.0,1
0.1,0.9,0.0825,0.20000027,-0.01,0.6225471,0.041271124,0.002902571,15.084326,5.0,1
0.1,0.9,0.0825,0.30000052,-0.3,0.62327564,0.041158866,0.002988778,15.143168,5.0,1
0.1,0.9,0.0825,0.30000052,-0.2275,0.6227376,0.041213203,0.0029569827,15.110147,5.0,1
0.1,0.9,0.0825,0.30000052,-0.155,0.6223617,0.041256215,0.0029278807,15.085284,5.0,1
0.1,0.9,0.0825,0.30000052,-0.0825,0.622287,0.041278433,0.0029036105,15.075354,5.0,1
0.1,0.9,0.0825,0.30000052,-0.01,0.62250304,0.041274536,0.0029016063,15.082012,5.0,1
0.1,0.9,0.0825,0.4000008,-0.3,0.68260396,0.037912417,0.0005743876,18.004759,5.0,1
0.1,0.9,0.0825,0.4000008,-0.2275,0.66032356,0.039233256,0.0017562807,16.83071,5.0,1
0.1,0.9,0.0825,0.4000008,-0.155,0.6491463,0.040027756,0.0031874776,16.217405,5.0,1
0.1,0.9,0.0825,0.4000008,-0.0825,0.64081097,0.040170018,0.003408417,15.952469,5.0,1
0.1,0.9,0.0825,0.4000008,-0.01,0.62408185,0.041140724,0.002962198,15.169442,5.0,1
0.1,0.9,0.0825,0.5000011,-0.3,-175420870000.0,-63568028000.0,122575090000.0,0.0,5.0,1
0.1,0.9,0.0825,0.5000011,-0.2275,-133027500000.0,-48205750000.0,92952790000.0,0.0,5.0,1
0.1,0.9,0.0825,0.5000011,-0.155,-90634140000.0,-32843483000.0,63330470000.0,0.0,5.0,1
0.1,0.9,0.0825,0.5000011,-0.0825,-48240742000.0,-17481206000.0,33708147000.0,0.0,5.0,1
0.1,0.9,0.0825,0.5000011,-0.01,-5847362600.0,-2118934000.0,4085836800.0,0.0,5.0,1
0.1,0.9,0.155,0.1,-0.3,0.62184215,0.041322876,0.0028588325,15.048375,5.0,1
0.1,0.9,0.155,0.1,-0.2275,0.62201154,0.041313272,0.002867341,15.055974,5.0,1
0.1,0.9,0.155,0.1,-0.155,0.6221808,0.041303676,0.0028758459,15.06357,5.0,1
0.1,0.9,0.155,0.1,-0.0825,0.6223502,0.041294064,0.0028843358,15.071178,5.0,1
0.1,0.9,0.155,0.1,-0.01,0.6225196,0.04128449,0.0028928518,15.078776,5.0,1
0.1,0.9,0.155,0.20000027,-0.3,0.62138844,0.041352604,0.002855517,15.026586,5.0,1
0.1,0.9,0.155,0.20000027,-0.2275,0.62170523,0.04133444,0.0028617904,15.0408535,5.0,1
0.1,0.9,0.155,0.20000027,-0.155,0.6219932,0.041317392,0.0028701425,15.0540285,5.0,1
0.1,0.9,0.155,0.20000027,-0.0825,0.62224495,0.04130176,0.0028810054,15.065822,5.0,1
0.1,0.9,0.155,0.20000027,-0.01,0.6224967,0.04128616,0.0028919317,15.077613,5.0,1
0.1,0.9,0.155,0.30000052,-0.3,0.62227845,0.041269634,0.0029245652,15.0783615,5.0,1
0.1,0.9,0.155,0.30000052,-0.2275,0.6221727,0.04128593,0.002910681,15.069849,5.0,1
0.1,0.9,0.155,0.30000052,-0.155,0.62218004,0.041294467,0.0028984994,15.066911,5.0,1
0.1,0.9,0.155,0.30000052,-0.0825,0.62238383,0.04128931,0.0028899536,15.073728,5.0,1
0.1,0.9,0.155,0.30000052,-0.01,0.6224735,0.041287955,0.0028914325,15.076394,5.0,1
0.1,0.9,0.155,0.4000008,-0.3,0.65001214,0.040027697,0.0031085126,16.23906,5.0,1
